282, A comparison of text-classification techniques applied to Arabic text., 2009, Ghassan Kanaan & Riyad Al-Shalabi & Sameh H. Ghwanmeh & Hamda Al-Ma'adeed, journals/jasis/KanaanAGA09, https://doi.org/10.1002/asi.20832
283, Masking topic-related information to enhance authorship attribution., 2018, Efstathios Stamatatos, journals/jasis/Stamatatos18, https://doi.org/10.1002/asi.23968
284, Context recognition for hierarchical text classification., 2009, Rey-Long Liu, journals/jasis/Liu09, https://doi.org/10.1002/asi.21022
285, A quantitative analysis of the temporal effects on automatic text classification., 2016, Thiago Salles & Leonardo Rocha 0001 & Marcos André Gonçalves & Jussara M. Almeida & Fernando Mourão & Wagner Meira Jr. & Felipe Viegas, journals/jasis/SallesRGAMMV16, https://doi.org/10.1002/asi.23452
286, Computational authorship verification method attributes a new work to a major 2nd century African author., 2016, Justin Anthony Stover & Yaron Winter & Moshe Koppel & Mike Kestemont, journals/jasis/StoverWKK16, https://doi.org/10.1002/asi.23460
287, Concept recognition in an automatic text-processing system for the life sciences., 1987, Natasha Vleduts-Stokolov, journals/jasis/Vleduts-Stokolov87, https://doi.org/10.1002/(SICI)1097-4571(198707)38:4<269::AID-ASI8>3.0.CO;2-S
288, A comprehensive empirical comparison of modern supervised classification and feature selection methods for text categorization., 2014, Yindalon Aphinyanaphongs & Lawrence D. Fu & Zhiguo Li & Eric R. Peskin & Efstratios Efstathiadis & Constantin F. Aliferis & Alexander R. Statnikov, journals/jasis/AphinyanaphongsFLPEAS14, https://doi.org/10.1002/asi.23110
289, Computational methods in authorship attribution., 2009, Moshe Koppel & Jonathan Schler & Shlomo Argamon, journals/jasis/KoppelSA09, https://doi.org/10.1002/asi.20961
290, A comparative assessment of the difficulty of authorship attribution in Greek and in English., 2019, Patrick Juola & George K. Mikros & Sean Vinsick, journals/jasis/JuolaMV19, https://doi.org/10.1002/asi.24073
291, An effective procedure for constructing a hierarchical text classification system., 2006, Yongwook Yoon & Changki Lee & Gary Geunbae Lee, journals/jasis/YoonLL06, https://doi.org/10.1002/asi.20281
292, Automated arabic text classification with P-Stemmer; machine learning; and a tailored news article taxonomy., 2016, Tarek Kanan & Edward A. Fox, journals/jasis/KananF16, https://doi.org/10.1002/asi.23609
293, Automated language-independent authorship verification (for Indo-European languages)., 2019, Sasa Z. Adamovic & Vladislav Miskovic & Milan M. Milosavljevic & Marko Sarac & Mladen D. Veinovic, journals/jasis/AdamovicMMSV19, https://doi.org/10.1002/asi.24163
294, An empirical evaluation of text classification and feature selection methods., 2016, Muazzam Ahmed Siddiqui, journals/aires/Siddiqui16, https://doi.org/10.5430/air.v5n2p70
295, Accurate; data-efficient; unconstrained text recognition with convolutional neural networks., 2020, Mohamed Yousef & Khaled F. Hussain & Usama S. Mohammed, journals/pr/YousefHM20, https://doi.org/10.1016/j.patcog.2020.107482
296, A novel mutual nearest neighbor based symmetry for text frame classification in video., 2011, Palaiahnakote Shivakumara & Anjan Dutta 0001 & Trung Quy Phan & Chew Lim Tan & Umapada Pal 0001, journals/pr/ShivakumaraDPTP11, https://doi.org/10.1016/j.patcog.2011.02.008
297, A new multi-modal approach to bib number/text detection and recognition in Marathon images., 2017, Palaiahnakote Shivakumara & Ramachandra Raghavendra & Longfei Qin & Kiran B. Raja & Tong Lu & Umapada Pal 0001, journals/pr/ShivakumaraRQRL17, https://doi.org/10.1016/j.patcog.2016.08.021
298, Mining the displacement of max-pooling for text recognition., 2019, Yuchen Zheng & Brian Kenji Iwana & Seiichi Uchida, journals/pr/ZhengIU19, https://doi.org/10.1016/j.patcog.2019.05.014
299, Feature extracted from wavelet eigenfunction estimation for text-independent speaker recognition., 2004, Shung-Yung Lung, journals/pr/Lung04, https://doi.org/10.1016/j.patcog.2003.01.003
300, Contextual post-processing based on the confusion matrix in offline handwritten Chinese script recognition., 2004, Yuanxiang Li & Chew Lim Tan & Xiaoqing Ding & Changsong Liu, journals/pr/LiTDL04, https://doi.org/10.1016/j.patcog.2004.03.002
301, MuLTReNets: Multilingual text recognition networks for simultaneous script identification and handwriting recognition., 2020, Zhuo Chen & Fei Yin & Xu-Yao Zhang & Qing Yang 0002 & Cheng-Lin Liu, journals/pr/ChenYZYL20, https://doi.org/10.1016/j.patcog.2020.107555
302, Context in word recognition., 1976, Allen R. Hanson & Edward M. Riseman & E. Fisher, journals/pr/HansonRF76, https://doi.org/10.1016/0031-3203(76)90027-3
303, Contextual vector quantization for speech recognition with discrete hidden Markov model., 1995, Qiang Huo & Chorkin Chan, journals/pr/HuoC95, https://doi.org/10.1016/0031-3203(94)00117-5
304, Arabic character recognition system: A statistical approach for recognizing cursive typewritten text., 1990, Sherif Sami El-Dabi & Refat Ramsis & Aladin Kamel, journals/pr/El-DabiRK90, https://doi.org/10.1016/0031-3203(90)90069-W
305, Machine recognition of optically captured machine printed arabic text., 1990, Fatma El-Khaly & Maher A. Sid-Ahmed, journals/pr/El-KhalyS90, https://doi.org/10.1016/0031-3203(90)90116-3
306, HEp-2 cells classification via sparse representation of textural features fused into dissimilarity space., 2014, Ilias Theodorakopoulos & Dimitris Kastaniotis & George Economou & Spiros Fotopoulos, journals/pr/TheodorakopoulosKEF14, https://doi.org/10.1016/j.patcog.2013.09.026
307, A blind deconvolution model for scene text detection and recognition in video., 2016, Vijeta Khare & Palaiahnakote Shivakumara & Paramesran Raveendran & Michael Blumenstein, journals/pr/KhareSRB16, https://doi.org/10.1016/j.patcog.2016.01.008
308, In-air handwritten Chinese text recognition with temporal convolutional recurrent network., 2020, Ji Gan & Weiqiang Wang & Ke Lu, journals/pr/GanWL20, https://doi.org/10.1016/j.patcog.2019.107025
309, Joint stroke classification and text line grouping in online handwritten documents with edge pooling attention networks., 2021, Jun-Yu Ye & Yan-Ming Zhang & Qing Yang 0002 & Cheng-Lin Liu, journals/pr/YeZYL21, https://doi.org/10.1016/j.patcog.2021.107859
310, A new method for multi-oriented graphics-scene-3D text classification in video., 2016, Jiamin Xu & Palaiahnakote Shivakumara & Tong Lu & Chew Lim Tan & Seiichi Uchida, journals/pr/XuSLTU16, https://doi.org/10.1016/j.patcog.2015.07.002
311, A multiple agent architecture for handwritten text recognition., 2004, Laurent Heutte & Ali Nosary & Thierry Paquet, journals/pr/HeutteNP04, https://doi.org/10.1016/j.patcog.2003.09.016
312, Open-vocabulary recognition of machine-printed Arabic text using hidden Markov models., 2016, Irfan Ahmad 0001 & Sabri A. Mahmoud & Gernot A. Fink, journals/pr/AhmadMF16, https://doi.org/10.1016/j.patcog.2015.09.011
313, Subclass Discriminant Analysis of morphological and textural features for HEp-2 staining pattern classification., 2014, Santa Di Cataldo & Andrea Bottino & Ihtesham Ul Islam & Tiago Figueiredo Vieira & Elisa Ficarra, journals/pr/CataldoBIVF14, https://doi.org/10.1016/j.patcog.2013.09.024
314, Feature extracted from wavelet decomposition using biorthogonal Riesz basis for text-independent speaker recognition., 2008, Shung-Yung Lung, journals/pr/Lung08, https://doi.org/10.1016/j.patcog.2008.03.020
315, Contribution of recurrent connectionist language models in improving LSTM-based Arabic text recognition in videos., 2017, Sonia Yousfi & Sid-Ahmed Berrani & Christophe Garcia, journals/pr/YousfiBG17, https://doi.org/10.1016/j.patcog.2016.11.011
316, Biometric recognition using online uppercase handwritten text., 2012, Enric Sesa-Nogueras & Marcos Faúndez-Zanuy, journals/pr/Sesa-NoguerasF12, https://doi.org/10.1016/j.patcog.2011.06.002
317, Efficient text independent speaker recognition with wavelet feature selection based multilayered neural network using supervised learning algorithm., 2007, Shung-Yung Lung, journals/pr/Lung07a, https://doi.org/10.1016/j.patcog.2007.05.010
318, On the use of Bernoulli mixture models for text classification., 2002, Alfons Juan & Enrique Vidal 0001, journals/pr/JuanV02, https://doi.org/10.1016/S0031-3203(01)00242-4
319, Word spotting and recognition via a joint deep embedding of image and text., 2019, Mohamed Mhiri 0002 & Christian Desrosiers & Mohamed Cheriet, journals/pr/MhiriDC19, https://doi.org/10.1016/j.patcog.2018.11.017
320, Well-calibrated confidence measures for multi-label text classification with a large number of labels., 2022, Lysimachos Maltoudoglou & Andreas Paisios & Ladislav Lenc & Jirí Martínek & Pavel Král & Harris Papadopoulos, journals/pr/MaltoudoglouPLM22, https://doi.org/10.1016/j.patcog.2021.108271
321, Improving handwritten Chinese text recognition using neural network language models and convolutional neural network shape models., 2017, Yi-Chao Wu & Fei Yin & Cheng-Lin Liu, journals/pr/WuYL17, https://doi.org/10.1016/j.patcog.2016.12.026
322, Generalizing edit distance to incorporate domain information: Handwritten text recognition as a case study., 1996, Giovanni Seni & V. Kripásundar & Rohini K. Srihari, journals/pr/SeniKS96, https://doi.org/10.1016/0031-3203(95)00102-6
323, Hidden Markov model-based ensemble methods for offline handwritten text line recognition., 2008, Roman Bertolami & Horst Bunke, journals/pr/BertolamiB08, https://doi.org/10.1016/j.patcog.2008.04.003
324, Context dependent search in interconnected hidden Markov model for unconstrained handwriting recognition., 1995, Se-Chang Oh & Jin-Young Ha & Jin Hyung Kim, journals/pr/OhHK95, https://doi.org/10.1016/0031-3203(95)00020-Z
325, Contextual text/non-text stroke classification in online handwritten notes with conditional random fields., 2014, Adrien Delaye & Cheng-Lin Liu, journals/pr/DelayeL14, https://doi.org/10.1016/j.patcog.2013.04.017
326, Rough-fuzzy based scene categorization for text detection and recognition in video., 2018, Sangheeta Roy & Palaiahnakote Shivakumara & Namita Jain & Vijeta Khare & Anjan Dutta 0001 & Umapada Pal 0001 & Tong Lu, journals/pr/RoySJK0PL18, https://doi.org/10.1016/j.patcog.2018.02.014
327, Mass classification in mammograms based on two-concentric masks and discriminating texton., 2016, Yanfeng Li & Houjin Chen & Xue-Ye Wei & Yahui Peng & Lin Cheng, journals/pr/LiCWPC16, https://doi.org/10.1016/j.patcog.2016.06.021
328, Fractals based multi-oriented text detection system for recognition in mobile video images., 2017, Palaiahnakote Shivakumara & Liang Wu 0009 & Tong Lu & Chew Lim Tan & Michael Blumenstein & Basavaraj S. Anami, journals/pr/ShivakumaraWLTB17, https://doi.org/10.1016/j.patcog.2017.03.018
329, End-to-end scene text recognition using tree-structured models., 2014, Cunzhao Shi & Chunheng Wang & Baihua Xiao & Song Gao 0009 & Jinlong Hu, journals/pr/ShiWXGH14, https://doi.org/10.1016/j.patcog.2014.03.023
330, Multi-oriented Bangla and Devnagari text recognition., 2010, Umapada Pal 0001 & Partha Pratim Roy 0001 & Nilamadhaba Tripathy & Josep Lladós 0001, journals/pr/PalRTL10, https://doi.org/10.1016/j.patcog.2010.06.017
331, Mosaicing-by-recognition for video-based text recognition., 2008, Seiichi Uchida & Hiromitsu Miyazaki & Hiroaki Sakoe, journals/pr/UchidaMS08, https://doi.org/10.1016/j.patcog.2007.08.005
332, Wavelet feature domain adaptive noise reduction using learning algorithm for text-independent speaker recognition., 2007, Shung-Yung Lung, journals/pr/Lung07, https://doi.org/10.1016/j.patcog.2007.01.028
333, Out of vocabulary word detection and recovery in Arabic handwritten text recognition., 2019, Sana Khamekhem Jemni & Yousri Kessentini & Slim Kanoun, journals/pr/JemniKK19, https://doi.org/10.1016/j.patcog.2019.05.003
334, A new approach for text-independent speaker recognition., 2000, Shung-Yung Lung & Chih-Chien Thomas Chen, journals/pr/LungC00, https://doi.org/10.1016/S0031-3203(99)00212-5
335, Text/non-text image classification in the wild with convolutional neural networks., 2017, Xiang Bai & Baoguang Shi & Chengquan Zhang & Xuan Cai & Li Qi, journals/pr/BaiSZCQ17, https://doi.org/10.1016/j.patcog.2016.12.005
336, Information fusion for text classification - an experimental comparison., 2001, Venu Dasigi & Reinhold C. Mann & Vladimir A. Protopopescu, journals/pr/DasigiMP01, https://doi.org/10.1016/S0031-3203(00)00171-0
337, A model-based approach to offline text-independent Arabic writer identification and verification., 2015, Mohamed Nidhal Abdi & Maher Khemakhem, journals/pr/AbdiK15, https://doi.org/10.1016/j.patcog.2014.10.027
338, Multi-resolution form of SVD for text-independent speaker recognition., 2002, Shung-Yung Lung, journals/pr/Lung02, https://doi.org/10.1016/S0031-3203(02)00015-8
339, A kernel trick for sequences applied to text-independent speaker verification systems., 2007, Johnny Mariéthoz & Samy Bengio, journals/pr/MariethozB07, https://doi.org/10.1016/j.patcog.2007.01.011
340, Recognition of Chinese artists via windowed and entropy balanced fusion in classification of their authored ink and wash paintings (IWPs)., 2014, Jiachuan Sheng & Jianmin Jiang, journals/pr/ShengJ14, https://doi.org/10.1016/j.patcog.2013.08.017
341, Unsupervised language model adaptation for handwritten Chinese text recognition., 2014, Qiu-Feng Wang & Fei Yin & Cheng-Lin Liu, journals/pr/WangYL14, https://doi.org/10.1016/j.patcog.2013.09.015
342, A language model using variable length tokens for open-vocabulary Hangul text recognition., 2004, Sungho Ryu & Jin Hyung Kim, journals/pr/RyuK04, https://doi.org/10.1016/j.patcog.2003.12.004
343, Tensor representation learning based image patch analysis for text identification and recognition., 2015, Guoqiang Zhong 0001 & Mohamed Cheriet, journals/pr/ZhongC15, https://doi.org/10.1016/j.patcog.2014.09.025
344, Minimum-risk training for semi-Markov conditional random fields with application to handwritten Chinese/Japanese text recognition., 2014, Xiang-Dong Zhou & Yan-Ming Zhang & Feng Tian 0001 & Hongan Wang & Cheng-Lin Liu, journals/pr/ZhouZTWL14, https://doi.org/10.1016/j.patcog.2013.12.002
345, Further reduced form of wavelet feature for text independent speaker recognition., 2004, Shung-Yung Lung, journals/pr/Lung04a, https://doi.org/10.1016/j.patcog.2004.01.004
346, MASTER: Multi-aspect non-local network for scene text recognition., 2021, Ning Lu & Wenwen Yu & Xianbiao Qi & Yihao Chen & Ping Gong 0003 & Rong Xiao 0003 & Xiang Bai, journals/pr/LuYQCGXB21, https://doi.org/10.1016/j.patcog.2021.107980
347, MORAN: A Multi-Object Rectified Attention Network for scene text recognition., 2019, Canjie Luo & Lianwen Jin & Zenghui Sun, journals/pr/LuoJS19, https://doi.org/10.1016/j.patcog.2019.01.020
348, Accurate video text detection through classification of low and high contrast images., 2010, Palaiahnakote Shivakumara & Weihua Huang & Trung Quy Phan & Chew Lim Tan, journals/pr/ShivakumaraHPT10, https://doi.org/10.1016/j.patcog.2010.01.009
349, Connected and degraded text recognition using hidden Markov model., 1994, Chinmoy B. Bose & Shyh-shiaw Kuo, journals/pr/BoseK94, https://doi.org/10.1016/0031-3203(94)90069-8
350, Scene text recognition using a Hough forest implicit shape model and semi-Markov conditional random fields., 2015, Jae-Hyun Seok & Jin Hyung Kim, journals/pr/SeokK15, https://doi.org/10.1016/j.patcog.2015.05.004
351, Writer-aware CNN for parsimonious HMM-based offline handwritten Chinese text recognition., 2020, Zi-Rui Wang & Jun Du & Jia-Ming Wang, journals/pr/WangDW20, https://doi.org/10.1016/j.patcog.2019.107102
352, Piece-wise linearity based method for text frame classification in video., 2015, Nabin Sharma & Palaiahnakote Shivakumara & Umapada Pal 0001 & Michael Blumenstein & Chew Lim Tan, journals/pr/SharmaSPBT15, https://doi.org/10.1016/j.patcog.2014.09.012
353, Automatic recognition of printed Farsi texts., 1981, Behrooz Parhami & M. Taraghi, journals/pr/Taraghi81, https://doi.org/10.1016/0031-3203(81)90084-4
354, Learning visual and textual representations for multimodal matching and classification., 2018, Yu Liu 0012 & Li Liu 0002 & Yanming Guo & Michael S. Lew, journals/pr/LiuLGL18, https://doi.org/10.1016/j.patcog.2018.07.001
355, Contextual classification of multispectral image data., 1981, Philip H. Swain & Stephen B. Vardeman & James C. Tilton, journals/pr/SwainVT81, https://doi.org/10.1016/0031-3203(81)90005-4
356, Adaptive fuzzy wavelet algorithm for text-independent speaker recognition., 2004, Shung-Yung Lung, journals/pr/Lung04b, https://doi.org/10.1016/j.patcog.2004.03.015
357, Face recognition using scale-adaptive directional and textural features., 2014, Rakesh Mehta & Jirui Yuan & Karen O. Egiazarian, journals/pr/MehtaYE14, https://doi.org/10.1016/j.patcog.2013.11.013
358, Contextual word recognition using probabilistic relaxation labeling., 1988, A. Ardeshir Goshtasby & Roger W. Ehrich, journals/pr/GoshtasbyE88, https://doi.org/10.1016/0031-3203(88)90005-2
359, Fractional poisson enhancement model for text detection and recognition in video frames., 2016, Sangheeta Roy & Palaiahnakote Shivakumara & Hamid A. Jalab & Rabha W. Ibrahim & Umapada Pal 0001 & Tong Lu, journals/pr/RoySJIPL16, https://doi.org/10.1016/j.patcog.2015.10.011
360, Joint architecture and knowledge distillation in CNN for Chinese text recognition., 2021, Zi-Rui Wang & Jun Du, journals/pr/WangD21, https://doi.org/10.1016/j.patcog.2020.107722
361, Unsupervised writer adaptation applied to handwritten text recognition., 2004, Ali Nosary & Laurent Heutte & Thierry Paquet, journals/pr/NosaryHP04, https://doi.org/10.1016/S0031-3203(03)00185-7
362, On partitioning a dictionary for visual text recognition., 1990, R. Mahesh K. Sinha, journals/pr/Sinha90, https://doi.org/10.1016/0031-3203(90)90070-2
363, STAN: A sequential transformation attention-based network for scene text recognition., 2021, Qingxiang Lin & Canjie Luo & Lianwen Jin & Songxuan Lai, journals/pr/LinLJL21, https://doi.org/10.1016/j.patcog.2020.107692
364, Combining diverse on-line and off-line systems for handwritten text line recognition., 2009, Marcus Liwicki & Horst Bunke, journals/pr/LiwickiB09, https://doi.org/10.1016/j.patcog.2008.10.030
365, Offline arabic handwritten text recognition: A Survey., 2013, Mohammad Tanvir Parvez & Sabri A. Mahmoud, journals/csur/ParvezM13, https://doi.org/10.1145/2431211.2431222
366, autoBOT: evolving neuro-symbolic representations for explainable low resource text classification., 2021, Blaz Skrlj & Matej Martinc & Nada Lavrac & Senja Pollak, journals/ml/SkrljMLP21, https://doi.org/10.1007/s10994-021-05968-x
367, Online multi-label dependency topic models for text classification., 2018, Sophie Burkhardt & Stefan Kramer 0001, journals/ml/BurkhardtK18, https://doi.org/10.1007/s10994-017-5689-6
368, Experiments on authorship attribution by intertextual distance in English., 2007, Dominique Labbé, journals/jql/Labbe07, https://doi.org/10.1080/09296170600850601
369, An evaluation of Reber stemmer with longest match stemmer technique in Kurdish Sorani text classification., 2018, Ari M. Saeed & Tarik A. Rashid & Arazo M. Mustafa & Rawan A. Al-Rashid Agha & Ahmed S. Shamsaldin & Nawzad K. Al-Salihi, journals/irjocs/SaeedRMASA18, https://doi.org/10.1007/s42044-018-0007-4
370, AI recognition of differences among book-length texts., 2020, Stephen J. DeCanio, journals/ais/DeCanio20, https://doi.org/10.1007/s00146-018-0851-7
0, Classifiers based on Bernoulli mixture models for text mining and handwriting recognition tasks., 2008, Mehreen Saeed & Haroon Atique Babri, conf/ijcnn/SaeedB08, https://doi.org/10.1109/IJCNN.2008.4634097
1, Utilizing text mining results: The Pasta Web System., 2002, George Demetriou & Robert J. Gaizauskas, conf/acl/DemetriouG02, https://doi.org/10.3115/1118149.1118160
2, Determining the Specificity of Terms using Compositional and Contextual Information., 2004, Pum-Mo Ryu, conf/acl/Ryu04, https://aclanthology.org/P04-2001/
3, Forecasting the change of intraday stock price by using text mining news of stock., 2010, Shou-Hsiung Cheng, conf/icmlc/Cheng10, https://doi.org/10.1109/ICMLC.2010.5580879
4, A similarity measure for text processing., 2011, Jung-Yi Jiang & Wen-Hao Cheng & Yu-Shu Chiou & Shie-Jue Lee, conf/icmlc/JiangCCL11, https://doi.org/10.1109/ICMLC.2011.6016998
5, Bangla text processing and recognition based on Fuzzy unsupervised Feature Extraction and SVM., 2013, Mohammad Alaul Haque Monil & Md. S. Q. Zulkar Nine & Bruce Poon & M. Ashraful Amin & Hong Yan 0001, conf/icmlc/MonilNPAY13, https://doi.org/10.1109/ICMLC.2013.6890784
6, Multi-input Recurrent Independent Mechanisms for leveraging knowledge sources: Case studies on sentiment analysis and health text mining., 2021, Parsa Bagherzadeh & Sabine Bergler, conf/acl-deelio/BagherzadehB21, https://doi.org/10.18653/v1/2021.deelio-1.11
7, Manjal: a text mining system for MEDLINE., 2005, Aditya Kumar Sehgal & Padmini Srinivasan, conf/sigir/SehgalS05, https://doi.org/10.1145/1076034.1076192
8, Methods for mining and summarizing text conversations., 2012, Giuseppe Carenini & Gabriel Murray, conf/sigir/CareniniM12, https://doi.org/10.1145/2348283.2348529
9, Evaluation of text-processing algorithms for adverse drug event extraction from social media., 2014, Alejandro Metke-Jimenez & Sarvnaz Karimi & Cécile Paris, conf/sigir/Metke-JimenezKP14, https://doi.org/10.1145/2632188.2632200
10, Opinion mining from noisy text data., 2008, Lipika Dey & S. K. Mirajul Haque, conf/sigir/DeyH08, https://doi.org/10.1145/1390749.1390763
11, Graphical models for text: a new paradigm for text representation and processing., 2010, Charu C. Aggarwal & Peixiang Zhao, conf/sigir/AggarwalZ10, https://doi.org/10.1145/1835449.1835672
12, From bursty patterns to bursty facts: The effectiveness of temporal text mining for news., 2010, Ilija Subasic & Bettina Berendt, conf/ecai/SubasicB10, https://doi.org/10.3233/978-1-60750-606-5-517
13, CRAB 2.0: A text mining tool for supporting literature review in chemical cancer risk assessment., 2014, Yufan Guo & Diarmuid Ó Séaghdha & Ilona Silins & Lin Sun 0003 & Johan Högberg & Ulla Stenius & Anna Korhonen, conf/coling/GuoSSSHSK14, https://aclanthology.org/C14-2017/
14, A Context-Sensitive Model for Probabilistic LR Parsing of Spoken Language with Transformation-Based Postprocessing., 2000, Tobias Ruland, conf/coling/Ruland00, https://aclanthology.org/C00-2098/
15, An intelligent digester for interactive text processings., 1980, Kenji Hanakata, conf/coling/Hanakata80, https://aclanthology.org/C80-1076/
16, Contextual processing of locative prepositional phrases., 2004, Nicolas Denand & Monique Rolbert, conf/coling/DenandR04, https://aclanthology.org/C04-1198/
17, Full-text processing: improving a practical NLP system based on surface information within the context., 1996, Tetsuya Nasukawa, conf/coling/Nasukawa96, https://aclanthology.org/C96-2139/
18, Negation scope and spelling variation for text-mining of Danish electronic patient records., 2014, Cecilia Engel Thomas & Peter Bjødstrup Jensen & Thomas Werge & Søren Brunak, conf/acl-louhi/ThomasJWB14, https://doi.org/10.3115/v1/W14-1109
19, Creating a rule based system for text mining of Norwegian breast cancer pathology reports., 2015, Rebecka Weegar & Hercules Dalianis, conf/acl-louhi/WeegarD15, https://doi.org/10.18653/v1/W15-2609
20, Reducing VSM data sparseness by generalizing contexts: application to health text mining., 2014, Amandine Périnet & Thierry Hamon, conf/acl-louhi/PerinetH14, https://doi.org/10.3115/v1/W14-1114
21, Keynote: Supporting evidence-based medicine using text mining., 2014, Sophia Ananiadou, conf/acl-louhi/Ananiadou14, https://doi.org/10.3115/v1/W14-1101
22, Gene-disease association extraction by text mining and network analysis., 2014, Changqin Quan & Fuji Ren, conf/acl-louhi/QuanR14, https://doi.org/10.3115/v1/W14-1108
23, Examining the Effect of Improved Context Sensitive Morphology on Arabic Information Retrieval., 2005, Kareem Darwish & Hany Hassan & Ossama Emam, conf/acl-semitic/DarwishHE05, https://aclanthology.org/W05-0704/
24, An Information Retrieval-Based Approach to Determining Contextual Opinion Polarity of Words., 2014, Olga Vechtomova & Kaheer Suleman & Jack Thomas, conf/ecir/VechtomovaST14, https://doi.org/10.1007/978-3-319-06028-6_56
25, A robust image processing language in the context of image algebra., 1988, Edward R. Dougherty & Paramjit S. Sehdev, conf/cvpr/DoughertyS88, https://doi.org/10.1109/CVPR.1988.196318
26, Electroencephalography signal processing based on textural features for monitoring the driver's state by a Brain-Computer Interface., 2020, Giulia Orrù & Marco Micheletto & Fabio Terranova & Gian Luca Marcialis, conf/icpr/OrruMTM20, https://doi.org/10.1109/ICPR48806.2021.9412099
27, Syntactic and contextual post-processing of handwritten addresses for optical character recognition., 1988, Andy C. Downton & E. Kabir & D. Guillevic, conf/icpr/DowntonKG88, https://doi.org/10.1109/ICPR.1988.28444
28, Comics image processing: learning to segment text., 2016, Nina S. T. Hirata & Igor dos Santos Montagner & Roberto Hirata Jr., conf/icpr/HirataMH16, https://doi.org/10.1145/3011549.3011560
29, Using a partitioned dictionary for contextual post-processing of OCR-results., 1994, Rainer Hoch & Hans-Günther Hein & Thomas Kieninger, conf/icpr/HochHK94, https://doi.org/10.1109/ICPR.1994.576918
30, Influence of Language Models and Candidate Set Size on Contextual Post-processing for Chinese Script Recognition., 2004, Yuanxiang Li & Chew Lim Tan, conf/icpr/LiT04, https://doi.org/10.1109/ICPR.2004.1334295
31, Preprocessing Boolean Formulae for BDDs in a Probabilistic Context., 2010, Theofrastos Mantadelis & Ricardo Rocha 0001 & Angelika Kimmig & Gerda Janssens, conf/jelia/MantadelisRKJ10, https://doi.org/10.1007/978-3-642-15675-5_23
32, How recurrent networks implement contextual processing in sentiment analysis., 2020, Niru Maheswaranathan & David Sussillo, conf/icml/Maheswaranathan20, http://proceedings.mlr.press/v119/maheswaranathan20a.html
33, How few is too few? Determining the minimum acceptable number of LSA dimensions to visualise text cohesion with Lex., 2015, Caroline Mckinnon & Ibtehal Baazeem & Daniel Angus, conf/acl-alta/MckinnonBA15, https://aclanthology.org/U15-1009/
34, Noisy-context surprisal as a human sentence processing cost model., 2017, Richard Futrell & Roger Levy, conf/eacl/LevyF17, https://doi.org/10.18653/v1/e17-1065
35, Content+Context=Classification: Examining the Roles of Social Interactions and Linguist Content in Twitter User Classification., 2014, William M. Campbell & Elisabeth Baseman & Kara Greenfield, conf/acl-socialnlp/CampbellBG14, https://doi.org/10.3115/v1/W14-5909
36, Exploratory data mining lead by text mining using a novel high dimensional clustering algorithm., 2005, Rasika Amarasiri & Jason Ceddia & Damminda Alahakoon, conf/icmla/AmarasiriCA05, https://doi.org/10.1109/ICMLA.2005.29
37, Determining the specificity of nouns from text., 1999, Sharon A. Caraballo & Eugene Charniak, conf/emnlp/CaraballoC99, https://aclanthology.org/W99-0609/
38, The Role of Pragmatic and Discourse Context in Determining Argument Impact., 2019, Esin Durmus & Faisal Ladhak & Claire Cardie, conf/emnlp/DurmusLC19, https://doi.org/10.18653/v1/D19-1568
39, Examining Cross-lingual Contextual Embeddings with Orthogonal Structural Probes., 2021, Tomasz Limisiewicz & David Marecek, conf/emnlp/LimisiewiczM21, https://doi.org/10.18653/v1/2021.emnlp-main.376
40, On the effectiveness of small; discriminatively pre-trained language representation models for biomedical text mining., 2020, Ibrahim Burak Özyurt, conf/emnlp/Ozyurt20, https://doi.org/10.18653/v1/2020.sdp-1.12
41, Combining rough decisions for intelligent text mining using Dempster's rule., 2006, Yaxin Bi & Sally I. McClean & Terry J. Anderson, journals/air/BiMA06, https://doi.org/10.1007/s10462-007-9049-y
42, Exploring online social support among infertility treatment patients: a text-mining approach., 2019, Vanja Ida Erculj & Ales Ziberna & Vislava Globevnik Velikonja, journals/ires/ErculjZV19, http://www.informationr.net/ir/24-1/paper807.html
43, Class dependent feature scaling method using naive Bayes classifier for text datamining., 2009, Eunseog Youn & Myong K. Jeong, journals/prl/YounJ09, https://doi.org/10.1016/j.patrec.2008.11.013
44, Temporal Bayesian Network based contextual framework for structured information mining., 2007, Ankush Mittal & Krishnan V. Pagalthivarthi, journals/prl/MittalP07, https://doi.org/10.1016/j.patrec.2006.12.016
45, An analytical comparative study of the Haar transform in the context of image processing., 1989, P. C. Mali & D. Dutta Majumder, journals/prl/MaliM89, https://doi.org/10.1016/0167-8655(89)90072-X
46, Efficiently mining frequent itemsets applied for textual aggregation., 2018, Mustapha Bouakkaz & Youcef Ouinten & Sabine Loudcher & Philippe Fournier-Viger, journals/apin/BouakkazOLF18, https://doi.org/10.1007/s10489-017-1050-9
47, A comparison between semi-supervised and supervised text mining techniques on detecting irony in greek political tweets., 2016, Basilis Charalampakis & Dimitris Spathis & Elias Kouslis & Katia Kermanidis, journals/eaai/CharalampakisSK16, https://doi.org/10.1016/j.engappai.2016.01.007
48, Intrusion detection in web applications using text mining., 2007, Juan Jose García Adeva & Juan Manuel Pikatza Atxa, journals/eaai/AdevaA07, https://doi.org/10.1016/j.engappai.2006.09.001
